,Country,Date,Gold Price per tr oz
2408,Germany,2020-07-02,1583.0
2409,Germany,2020-07-03,1577.0
2410,Germany,2020-07-04,1577.0
2411,Germany,2020-07-05,1577.0
2412,Germany,2020-07-06,1579.8
2413,Germany,2020-07-07,1585.7
2414,Germany,2020-07-08,1598.9
2415,Germany,2020-07-09,1604.6
2416,Germany,2020-07-10,1593.1
2417,Germany,2020-07-11,1593.1
2418,Germany,2020-07-12,1593.1
2419,Germany,2020-07-13,1589.9
2420,Germany,2020-07-14,1580.9
2421,Germany,2020-07-15,1580.5
2422,Germany,2020-07-16,1581.3
2423,Germany,2020-07-17,1582.3
2424,Germany,2020-07-18,1582.3
2425,Germany,2020-07-19,1582.3
2426,Germany,2020-07-20,1587.1
2427,Germany,2020-07-21,1603.9
2428,Germany,2020-07-22,1597.9
2429,Germany,2020-07-23,1619.9
2430,Germany,2020-07-24,1636.3
2431,Germany,2020-07-25,1636.3
2432,Germany,2020-07-26,1636.3
2433,Germany,2020-07-27,1644.4
2434,Germany,2020-07-28,1654.9
2435,Germany,2020-07-29,1656.9
2436,Germany,2020-07-30,1659.8
2437,Germany,2020-07-31,1661.7
2438,Germany,2020-08-01,1661.7
2439,Germany,2020-08-02,1661.7
2440,Germany,2020-08-03,1668.6
2441,Germany,2020-08-04,1682.5
2442,Germany,2020-08-05,1723.7
2443,Germany,2020-08-06,1745.5
2444,Germany,2020-08-07,1723.0
2445,Germany,2020-08-08,1723.0
2446,Germany,2020-08-09,1723.0
2447,Germany,2020-08-10,1737.6
2448,Germany,2020-08-11,1648.6
2449,Germany,2020-08-12,1636.6
2450,Germany,2020-08-13,1642.5
2451,Germany,2020-08-14,1644.1
2452,Germany,2020-08-15,1644.1
2453,Germany,2020-08-16,1644.1
2454,Germany,2020-08-17,1662.4
2455,Germany,2020-08-18,1685.1
2456,Germany,2020-08-19,1664.6
2457,Germany,2020-08-20,1627.5
2458,Germany,2020-08-21,1633.6
2459,Germany,2020-08-22,1633.6
2460,Germany,2020-08-23,1633.6
2461,Germany,2020-08-24,1645.5
2462,Germany,2020-08-25,1616.4
2463,Germany,2020-08-26,1635.7
2464,Germany,2020-08-27,1631.8
2465,Germany,2020-08-28,1645.1
2466,Germany,2020-08-29,1645.1
2467,Germany,2020-08-30,1645.1
2468,Germany,2020-08-31,1636.7
2469,Germany,2020-09-01,1648.6
2470,Germany,2020-09-02,1644.4
2471,Germany,2020-09-03,1639.2
2472,Germany,2020-09-04,1632.8
2473,Germany,2020-09-05,1632.8
2474,Germany,2020-09-06,1632.8
2475,Germany,2020-09-07,1630.6
2476,Germany,2020-09-08,1620.5
2477,Germany,2020-09-09,1648.9
2478,Germany,2020-09-10,1656.4
2479,Germany,2020-09-11,1646.0
2480,India,2019-01-01,89293.4
2481,India,2019-01-02,89960.2
2482,India,2019-01-03,90454.1
2483,India,2019-01-04,89263.4
2484,India,2019-01-05,89263.4
2485,India,2019-01-06,89263.4
2486,India,2019-01-07,90047.0
2487,India,2019-01-08,90299.1
2488,India,2019-01-09,90878.5
2489,India,2019-01-10,91020.8
2490,India,2019-01-11,90842.0
2491,India,2019-01-12,90842.0
2492,India,2019-01-13,90842.0
2493,India,2019-01-14,91546.1
2494,India,2019-01-15,91921.8
2495,India,2019-01-16,92018.2
2496,India,2019-01-17,91646.1
2497,India,2019-01-18,91348.3
2498,India,2019-01-19,91348.3
2499,India,2019-01-20,91348.3
2500,India,2019-01-21,91121.5
2501,India,2019-01-22,91572.4
2502,India,2019-01-23,91307.3
2503,India,2019-01-24,91360.9
2504,India,2019-01-25,92164.5
2505,India,2019-01-26,92164.5
2506,India,2019-01-27,92164.5
2507,India,2019-01-28,92636.2
2508,India,2019-01-29,92979.9
2509,India,2019-01-30,93262.9
2510,India,2019-01-31,94109.5
2511,India,2019-02-01,94006.8
2512,India,2019-02-02,94006.8
2513,India,2019-02-03,94006.8
2514,India,2019-02-04,94146.1
2515,India,2019-02-05,94073.7
2516,India,2019-02-06,93908.8
2517,India,2019-02-07,93524.2
2518,India,2019-02-08,93743.9
2519,India,2019-02-09,93743.9
2520,India,2019-02-10,93743.9
2521,India,2019-02-11,92963.7
2522,India,2019-02-12,92727.7
2523,India,2019-02-13,92965.3
2524,India,2019-02-14,93239.2
2525,India,2019-02-15,93830.5
2526,India,2019-02-16,93830.5
2527,India,2019-02-17,93830.5
2528,India,2019-02-18,94569.4
2529,India,2019-02-19,95186.6
2530,India,2019-02-20,95601.1
2531,India,2019-02-21,94753.4
2532,India,2019-02-22,94598.4
2533,India,2019-02-23,94598.4
2534,India,2019-02-24,94598.4
2535,India,2019-02-25,94494.4
2536,India,2019-02-26,94160.0
2537,India,2019-02-27,94208.4
2538,India,2019-02-28,93826.2
2539,India,2019-03-01,92974.6
2540,India,2019-03-02,92974.6
2541,India,2019-03-03,92974.6
2542,India,2019-03-04,91093.1
2543,India,2019-03-05,90495.0
2544,India,2019-03-06,90478.8
2545,India,2019-03-07,90028.8
2546,India,2019-03-08,90945.9
2547,India,2019-03-09,90945.9
2548,India,2019-03-10,90945.9
2549,India,2019-03-11,90383.9
2550,India,2019-03-12,90431.9
2551,India,2019-03-13,90846.1
2552,India,2019-03-14,89953.3
2553,India,2019-03-15,90139.6
2554,India,2019-03-16,90139.6
2555,India,2019-03-17,90139.6
2556,India,2019-03-18,89518.4
2557,India,2019-03-19,90244.4
2558,India,2019-03-20,89752.6
2559,India,2019-03-21,90158.7
2560,India,2019-03-22,90433.8
2561,India,2019-03-23,90433.8
2562,India,2019-03-24,90433.8
2563,India,2019-03-25,90951.6
2564,India,2019-03-26,90627.9
2565,India,2019-03-27,90215.4
2566,India,2019-03-28,89564.5
2567,India,2019-03-29,89738.8
2568,India,2019-03-30,89738.8
2569,India,2019-03-31,89738.8
2570,India,2019-04-01,89607.2
2571,India,2019-04-02,88688.7
2572,India,2019-04-03,88299.0
2573,India,2019-04-04,88755.5
2574,India,2019-04-05,89199.4
2575,India,2019-04-06,89199.4
2576,India,2019-04-07,89199.4
2577,India,2019-04-08,90577.5
2578,India,2019-04-09,90307.7
2579,India,2019-04-10,90221.3
2580,India,2019-04-11,89500.3
2581,India,2019-04-12,89531.6
2582,India,2019-04-13,89531.6
2583,India,2019-04-14,89531.6
2584,India,2019-04-15,89250.6
2585,India,2019-04-16,88840.3
2586,India,2019-04-17,88805.5
2587,India,2019-04-18,88463.4
2588,India,2019-04-19,88463.4
2589,India,2019-04-20,88463.4
2590,India,2019-04-21,88463.4
2591,India,2019-04-22,88871.6
2592,India,2019-04-23,88373.1
2593,India,2019-04-24,88843.8
2594,India,2019-04-25,89993.0
2595,India,2019-04-26,89913.3
2596,India,2019-04-27,89913.3
2597,India,2019-04-28,89913.3
2598,India,2019-04-29,89584.2
2599,India,2019-04-30,89188.8
2600,India,2019-05-01,89293.1
2601,India,2019-05-02,88151.5
2602,India,2019-05-03,88506.0
2603,India,2019-05-04,88506.0
2604,India,2019-05-05,88506.0
2605,India,2019-05-06,88730.6
2606,India,2019-05-07,88953.7
2607,India,2019-05-08,89594.5
2608,India,2019-05-09,89946.6
2609,India,2019-05-10,89963.4
2610,India,2019-05-11,89963.4
2611,India,2019-05-12,89963.4
2612,India,2019-05-13,91372.2
2613,India,2019-05-14,91485.3
2614,India,2019-05-15,91375.4
2615,India,2019-05-16,90460.2
2616,India,2019-05-17,89953.8
2617,India,2019-05-18,89953.8
2618,India,2019-05-19,89953.8
2619,India,2019-05-20,89050.7
2620,India,2019-05-21,88630.2
2621,India,2019-05-22,88742.4
2622,India,2019-05-23,89884.4
2623,India,2019-05-24,89175.4
2624,India,2019-05-25,89175.4
2625,India,2019-05-26,89175.4
2626,India,2019-05-27,89149.8
2627,India,2019-05-28,89078.3
2628,India,2019-05-29,89497.6
2629,India,2019-05-30,89503.2
2630,India,2019-05-31,90288.5
2631,India,2019-06-01,90288.5
2632,India,2019-06-02,90288.5
2633,India,2019-06-03,91230.6
2634,India,2019-06-04,91710.9
2635,India,2019-06-05,92458.9
2636,India,2019-06-06,92535.1
2637,India,2019-06-07,93128.2
2638,India,2019-06-08,93128.2
2639,India,2019-06-09,93128.2
2640,India,2019-06-10,92543.6
2641,India,2019-06-11,91969.3
2642,India,2019-06-12,92398.5
2643,India,2019-06-13,92858.4
2644,India,2019-06-14,94315.5
2645,India,2019-06-15,94315.5
2646,India,2019-06-16,94315.5
2647,India,2019-06-17,93760.2
2648,India,2019-06-18,93498.8
2649,India,2019-06-19,93662.7
2650,India,2019-06-20,95802.8
2651,India,2019-06-21,97196.2
2652,India,2019-06-22,97196.2
2653,India,2019-06-23,97196.2
2654,India,2019-06-24,97483.5
2655,India,2019-06-25,99271.2
2656,India,2019-06-26,97091.9
2657,India,2019-06-27,96874.2
2658,India,2019-06-28,97259.7
2659,India,2019-06-29,97259.7
2660,India,2019-06-30,97259.7
2661,India,2019-07-01,95852.6
2662,India,2019-07-02,95909.4
2663,India,2019-07-03,97395.5
2664,India,2019-07-04,96927.7
2665,India,2019-07-05,95008.0
2666,India,2019-07-06,95008.0
2667,India,2019-07-07,95008.0
2668,India,2019-07-08,96132.7
2669,India,2019-07-09,95396.9
2670,India,2019-07-10,96577.7
2671,India,2019-07-11,96798.6
2672,India,2019-07-12,96681.0
2673,India,2019-07-13,96681.0
2674,India,2019-07-14,96681.0
2675,India,2019-07-15,96816.5
2676,India,2019-07-16,96872.5
2677,India,2019-07-17,97067.3
2678,India,2019-07-18,97747.3
2679,India,2019-07-19,99061.3
2680,India,2019-07-20,99061.3
2681,India,2019-07-21,99061.3
2682,India,2019-07-22,98400.5
2683,India,2019-07-23,98284.6
2684,India,2019-07-24,98436.4
2685,India,2019-07-25,97769.4
2686,India,2019-07-26,97862.0
2687,India,2019-07-27,97862.0
2688,India,2019-07-28,97862.0
2689,India,2019-07-29,97538.4
2690,India,2019-07-30,98169.6
2691,India,2019-07-31,98194.0
2692,India,2019-08-01,97151.8
2693,India,2019-08-02,100327.8
2694,India,2019-08-03,100327.8
2695,India,2019-08-04,100327.8
2696,India,2019-08-05,103613.3
2697,India,2019-08-06,103776.3
2698,India,2019-08-07,106728.1
2699,India,2019-08-08,105742.1
2700,India,2019-08-09,105997.8
2701,India,2019-08-10,105997.8
2702,India,2019-08-11,105997.8
2703,India,2019-08-12,106493.3
2704,India,2019-08-13,106955.8
2705,India,2019-08-14,107862.6
2706,India,2019-08-15,108033.6
2707,India,2019-08-16,107817.6
2708,India,2019-08-17,107817.6
2709,India,2019-08-18,107817.6
2710,India,2019-08-19,106890.0
2711,India,2019-08-20,107885.6
2712,India,2019-08-21,107559.4
2713,India,2019-08-22,107866.0
2714,India,2019-08-23,107766.0
2715,India,2019-08-24,107766.0
2716,India,2019-08-25,107766.0
2717,India,2019-08-26,108299.9
2718,India,2019-08-27,109586.7
2719,India,2019-08-28,110327.0
2720,India,2019-08-29,110544.0
2721,India,2019-08-30,109139.2
2722,India,2019-08-31,109139.2
2723,India,2019-09-01,109139.2
2724,India,2019-09-02,108964.3
2725,India,2019-09-03,111325.0
2726,India,2019-09-04,111510.5
2727,India,2019-09-05,109842.9
2728,India,2019-09-06,109272.1
2729,India,2019-09-07,109272.1
2730,India,2019-09-08,109272.1
2731,India,2019-09-09,108213.4
2732,India,2019-09-10,107428.3
2733,India,2019-09-11,106816.2
2734,India,2019-09-12,107787.5
2735,India,2019-09-13,106611.1
2736,India,2019-09-14,106611.1
2737,India,2019-09-15,106611.1
2738,India,2019-09-16,107195.8
2739,India,2019-09-17,107820.7
2740,India,2019-09-18,107112.2
2741,India,2019-09-19,107037.4
2742,India,2019-09-20,106563.6
2743,India,2019-09-21,106563.6
2744,India,2019-09-22,106563.6
2745,India,2019-09-23,107971.1
2746,India,2019-09-24,108009.9
2747,India,2019-09-25,108598.6
2748,India,2019-09-26,106779.3
2749,India,2019-09-27,105132.9
2750,India,2019-09-28,105132.9
2751,India,2019-09-29,105132.9
2752,India,2019-09-30,105261.4
2753,India,2019-10-01,104714.4
2754,India,2019-10-02,106122.0
2755,India,2019-10-03,107518.8
2756,India,2019-10-04,106257.9
2757,India,2019-10-05,106257.9
2758,India,2019-10-06,106257.9
2759,India,2019-10-07,106625.4
2760,India,2019-10-08,106952.1
2761,India,2019-10-09,107120.3
2762,India,2019-10-10,106235.4
2763,India,2019-10-11,105058.5
2764,India,2019-10-12,105058.5
2765,India,2019-10-13,105058.5
2766,India,2019-10-14,106143.7
2767,India,2019-10-15,106433.5
2768,India,2019-10-16,106099.2
2769,India,2019-10-17,106243.1
2770,India,2019-10-18,106011.6
2771,India,2019-10-19,106011.6
2772,India,2019-10-20,106011.6
2773,India,2019-10-21,106169.1
2774,India,2019-10-22,105378.1
2775,India,2019-10-23,105979.9
2776,India,2019-10-24,106300.9
2777,India,2019-10-25,107303.6
2778,India,2019-10-26,107303.6
2779,India,2019-10-27,107303.6
2780,India,2019-10-28,105811.1
2781,India,2019-10-29,105325.1
2782,India,2019-10-30,105791.7
2783,India,2019-10-31,107169.8
2784,India,2019-11-01,106851.3
2785,India,2019-11-02,106851.3
2786,India,2019-11-03,106851.3
2787,India,2019-11-04,106825.7
2788,India,2019-11-05,105259.4
2789,India,2019-11-06,105483.5
2790,India,2019-11-07,105333.5
2791,India,2019-11-08,104346.3
2792,India,2019-11-09,104346.3
2793,India,2019-11-10,104346.3
2794,India,2019-11-11,104242.3
2795,India,2019-11-12,103767.1
2796,India,2019-11-13,105458.6
2797,India,2019-11-14,105549.3
2798,India,2019-11-15,105308.7
2799,India,2019-11-16,105308.7
2800,India,2019-11-17,105308.7
2801,India,2019-11-18,105439.6
2802,India,2019-11-19,105308.1
2803,India,2019-11-20,105684.6
2804,India,2019-11-21,105292.0
2805,India,2019-11-22,105034.0
2806,India,2019-11-23,105034.0
2807,India,2019-11-24,105034.0
2808,India,2019-11-25,104607.4
2809,India,2019-11-26,103993.9
2810,India,2019-11-27,103776.1
2811,India,2019-11-28,104174.7
2812,India,2019-11-29,104747.5
2813,India,2019-11-30,104747.5
2814,India,2019-12-01,104747.5
2815,India,2019-12-02,104709.6
2816,India,2019-12-03,105881.8
2817,India,2019-12-04,105510.2
2818,India,2019-12-05,105213.1
2819,India,2019-12-06,103934.4
2820,India,2019-12-07,103934.4
2821,India,2019-12-08,103934.4
2822,India,2019-12-09,103853.8
2823,India,2019-12-10,103901.6
2824,India,2019-12-11,103909.9
2825,India,2019-12-12,103971.6
2826,India,2019-12-13,103871.9
2827,India,2019-12-14,103871.9
2828,India,2019-12-15,103871.9
2829,India,2019-12-16,104944.8
2830,India,2019-12-17,104756.0
2831,India,2019-12-18,104618.8
2832,India,2019-12-19,104882.6
2833,India,2019-12-20,105182.8
2834,India,2019-12-21,105182.8
2835,India,2019-12-22,105182.8
2836,India,2019-12-23,105499.6
2837,India,2019-12-24,105622.8
2838,India,2019-12-25,105622.8
2839,India,2019-12-26,105699.6
2840,India,2019-12-27,107849.3
2841,India,2019-12-28,107849.3
2842,India,2019-12-29,107849.3
2843,India,2019-12-30,108030.1
2844,India,2019-12-31,108120.0
2845,India,2020-01-01,108120.0
2846,India,2020-01-02,108987.2
2847,India,2020-01-03,111189.6
2848,India,2020-01-04,111189.6
2849,India,2020-01-05,111189.6
2850,India,2020-01-06,113164.9
2851,India,2020-01-07,112604.9
2852,India,2020-01-08,112712.7
2853,India,2020-01-09,110432.8
2854,India,2020-01-10,110214.3
2855,India,2020-01-11,110214.3
2856,India,2020-01-12,110214.3
2857,India,2020-01-13,109822.0
2858,India,2020-01-14,109513.8
2859,India,2020-01-15,109698.2
2860,India,2020-01-16,110270.0
2861,India,2020-01-17,110723.0
2862,India,2020-01-18,110723.0
2863,India,2020-01-19,110723.0
2864,India,2020-01-20,110940.3
2865,India,2020-01-21,110464.2
2866,India,2020-01-22,110845.4
2867,India,2020-01-23,111389.8
2868,India,2020-01-24,111581.6
2869,India,2020-01-25,111581.6
2870,India,2020-01-26,111581.6
2871,India,2020-01-27,112880.4
2872,India,2020-01-28,112281.3
2873,India,2020-01-29,112128.0
2874,India,2020-01-30,112831.1
2875,India,2020-01-31,113044.6
2876,India,2020-02-01,113044.6
2877,India,2020-02-02,113044.6
2878,India,2020-02-03,112338.7
2879,India,2020-02-04,111067.5
2880,India,2020-02-05,110622.1
2881,India,2020-02-06,111301.1
2882,India,2020-02-07,112279.4
2883,India,2020-02-08,112279.4
2884,India,2020-02-09,112279.4
2885,India,2020-02-10,112157.4
2886,India,2020-02-11,111947.2
2887,India,2020-02-12,111548.5
2888,India,2020-02-13,112340.4
2889,India,2020-02-14,112850.8
2890,India,2020-02-15,112850.8
2891,India,2020-02-16,112850.8
2892,India,2020-02-17,112701.2
2893,India,2020-02-18,113761.7
2894,India,2020-02-19,114788.5
2895,India,2020-02-20,115989.2
2896,India,2020-02-21,117730.1
2897,India,2020-02-22,117730.1
2898,India,2020-02-23,117730.1
2899,India,2020-02-24,120360.9
2900,India,2020-02-25,118624.6
2901,India,2020-02-26,117159.0
2902,India,2020-02-27,118244.0
2903,India,2020-02-28,116178.9
2904,India,2020-02-29,116178.9
2905,India,2020-03-01,116178.9
2906,India,2020-03-02,116326.5
2907,India,2020-03-03,118412.1
2908,India,2020-03-04,120224.5
2909,India,2020-03-05,121661.1
2910,India,2020-03-06,124190.2
2911,India,2020-03-07,124190.2
2912,India,2020-03-08,124190.2
2913,India,2020-03-09,123911.3
2914,India,2020-03-10,122666.7
2915,India,2020-03-11,121778.0
2916,India,2020-03-12,116573.4
2917,India,2020-03-13,115510.5
2918,India,2020-03-14,115510.5
2919,India,2020-03-15,115510.5
2920,India,2020-03-16,110494.3
2921,India,2020-03-17,114064.8
2922,India,2020-03-18,111254.5
2923,India,2020-03-19,110550.3
2924,India,2020-03-20,112367.7
2925,India,2020-03-21,112367.7
2926,India,2020-03-22,112367.7
2927,India,2020-03-23,116878.0
2928,India,2020-03-24,121876.4
2929,India,2020-03-25,121853.6
2930,India,2020-03-26,122855.2
2931,India,2020-03-27,121046.8
2932,India,2020-03-28,121046.8
2933,India,2020-03-29,121046.8
2934,India,2020-03-30,122375.8
2935,India,2020-03-31,121719.1
2936,India,2020-04-01,119268.0
2937,India,2020-04-02,122312.9
2938,India,2020-04-03,122869.8
2939,India,2020-04-04,122869.8
2940,India,2020-04-05,122869.8
2941,India,2020-04-06,125551.0
2942,India,2020-04-07,124732.8
2943,India,2020-04-08,125784.8
2944,India,2020-04-09,128221.0
2945,India,2020-04-10,128221.0
2946,India,2020-04-11,128221.0
2947,India,2020-04-12,128221.0
2948,India,2020-04-13,128191.6
2949,India,2020-04-14,132863.4
2950,India,2020-04-15,131369.3
2951,India,2020-04-16,132929.4
2952,India,2020-04-17,129262.2
2953,India,2020-04-18,129262.2
2954,India,2020-04-19,129262.2
2955,India,2020-04-20,129053.3
2956,India,2020-04-21,129240.3
2957,India,2020-04-22,131169.3
2958,India,2020-04-23,132063.5
2959,India,2020-04-24,131189.1
2960,India,2020-04-25,131189.1
2961,India,2020-04-26,131189.1
2962,India,2020-04-27,130760.6
2963,India,2020-04-28,128875.0
2964,India,2020-04-29,128907.4
2965,India,2020-04-30,127868.0
2966,India,2020-05-01,126629.0
2967,India,2020-05-02,126629.0
2968,India,2020-05-03,126629.0
2969,India,2020-05-04,129409.9
2970,India,2020-05-05,128543.3
2971,India,2020-05-06,128152.3
2972,India,2020-05-07,129103.1
2973,India,2020-05-08,128745.3
2974,India,2020-05-09,128745.3
2975,India,2020-05-10,128745.3
2976,India,2020-05-11,128961.0
2977,India,2020-05-12,128556.7
2978,India,2020-05-13,128924.4
2979,India,2020-05-14,130852.7
2980,India,2020-05-15,131137.2
2981,India,2020-05-16,131137.2
2982,India,2020-05-17,131137.2
2983,India,2020-05-18,131691.9
2984,India,2020-05-19,131466.2
2985,India,2020-05-20,132525.5
2986,India,2020-05-21,130428.3
2987,India,2020-05-22,131671.8
2988,India,2020-05-23,131671.8
2989,India,2020-05-24,131671.8
2990,India,2020-05-25,131671.8
2991,India,2020-05-26,130154.1
2992,India,2020-05-27,128304.5
2993,India,2020-05-28,130094.7
2994,India,2020-05-29,130717.8
2995,India,2020-05-30,130717.8
2996,India,2020-05-31,130717.8
2997,India,2020-06-01,130738.2
2998,India,2020-06-02,131292.8
2999,India,2020-06-03,128702.8
3000,India,2020-06-04,128485.5
3001,India,2020-06-05,127241.5
3002,India,2020-06-06,127241.5
3003,India,2020-06-07,127241.5
3004,India,2020-06-08,127678.5
3005,India,2020-06-09,129566.3
3006,India,2020-06-10,130182.7
3007,India,2020-06-11,131744.1
3008,India,2020-06-12,131490.3
3009,India,2020-06-13,131490.3
3010,India,2020-06-14,131490.3
3011,India,2020-06-15,130042.4
3012,India,2020-06-16,131061.2
3013,India,2020-06-17,131330.8
3014,India,2020-06-18,130937.8
3015,India,2020-06-19,132181.4
3016,India,2020-06-20,132181.4
3017,India,2020-06-21,132181.4
3018,India,2020-06-22,133957.9
3019,India,2020-06-23,133821.7
3020,India,2020-06-24,133736.4
3021,India,2020-06-25,132905.0
3022,India,2020-06-26,132205.9
3023,India,2020-06-27,132205.9
3024,India,2020-06-28,132205.9
3025,India,2020-06-29,133904.2
3026,India,2020-06-30,133498.2
3027,India,2020-07-01,133891.4
3028,India,2020-07-02,133335.4
3029,India,2020-07-03,132324.8
3030,India,2020-07-04,132324.8
3031,India,2020-07-05,132324.8
3032,India,2020-07-06,133523.8
3033,India,2020-07-07,134095.5
3034,India,2020-07-08,135864.2
3035,India,2020-07-09,135904.2
3036,India,2020-07-10,135606.7
3037,India,2020-07-11,135606.7
3038,India,2020-07-12,135606.7
3039,India,2020-07-13,135919.5
3040,India,2020-07-14,135917.3
3041,India,2020-07-15,135615.7
3042,India,2020-07-16,135911.9
3043,India,2020-07-17,135591.9
3044,India,2020-07-18,135591.9
3045,India,2020-07-19,135591.9
3046,India,2020-07-20,136009.2
3047,India,2020-07-21,137726.0
3048,India,2020-07-22,138478.5
3049,India,2020-07-23,140421.7
3050,India,2020-07-24,142343.7
3051,India,2020-07-25,142343.7
3052,India,2020-07-26,142343.7
3053,India,2020-07-27,144936.5
3054,India,2020-07-28,145271.5
3055,India,2020-07-29,145927.3
3056,India,2020-07-30,146535.0
3057,India,2020-07-31,146999.1
3058,India,2020-08-01,146999.1
3059,India,2020-08-02,146999.1
3060,India,2020-08-03,146913.3
3061,India,2020-08-04,148426.6
3062,India,2020-08-05,153493.5
3063,India,2020-08-06,154901.9
3064,India,2020-08-07,152196.6
3065,India,2020-08-08,152196.6
3066,India,2020-08-09,152196.6
3067,India,2020-08-10,153133.0
3068,India,2020-08-11,145041.0
3069,India,2020-08-12,144570.2
3070,India,2020-08-13,145517.4
3071,India,2020-08-14,145669.1
3072,India,2020-08-15,145669.1
3073,India,2020-08-16,145669.1
3074,India,2020-08-17,147740.6
3075,India,2020-08-18,150174.1
3076,India,2020-08-19,148235.8
3077,India,2020-08-20,144603.7
3078,India,2020-08-21,144031.6
3079,India,2020-08-22,144031.6
3080,India,2020-08-23,144031.6
3081,India,2020-08-24,144450.1
3082,India,2020-08-25,142041.4
3083,India,2020-08-26,143623.0
3084,India,2020-08-27,142005.5
3085,India,2020-08-28,143657.3
3086,India,2020-08-29,143657.3
3087,India,2020-08-30,143657.3
3088,India,2020-08-31,144075.6
3089,India,2020-09-01,143740.0
3090,India,2020-09-02,142190.6
3091,India,2020-09-03,142574.6
3092,India,2020-09-04,140877.5
3093,India,2020-09-05,140877.5
3094,India,2020-09-06,140877.5
3095,India,2020-09-07,141439.8
3096,India,2020-09-08,140655.5
3097,India,2020-09-09,143211.7
3098,India,2020-09-10,144445.6
3099,India,2020-09-11,143202.1
3100,Italy,2019-01-01,1118.8
3101,Italy,2019-01-02,1129.9
3102,Italy,2019-01-03,1132.8
3103,Italy,2019-01-04,1121.8
3104,Italy,2019-01-05,1121.8
3105,Italy,2019-01-06,1121.8
3106,Italy,2019-01-07,1127.4
3107,Italy,2019-01-08,1124.4
3108,Italy,2019-01-09,1119.5
3109,Italy,2019-01-10,1121.3
3110,Italy,2019-01-11,1123.0
3111,Italy,2019-01-12,1123.0
3112,Italy,2019-01-13,1123.0
3113,Italy,2019-01-14,1127.3
3114,Italy,2019-01-15,1132.2
3115,Italy,2019-01-16,1134.1
3116,Italy,2019-01-17,1134.2
