Country,Date,total_cases,total_deaths,Gold Price per tr oz,Silver Price per tr oz,Exchange to USD,BIT_price,ETH_price,Stock_Price,Stock Index,ad_Gold_Price,ad_Silver_Price
Italy,2020-04-10,143626.0,18281.0,1536.5,14.12,1.0951,6866.3981890103005,158.3075978475,17622.0,FTSE MIB,1403.0682129485892,12.893799652999725
Japan,2020-04-10,5347.0,88.0,182358.9,1630.29,108.39,6866.3981890103005,158.3075978475,19498.5,Nikkei,1682.432881262109,15.040963188486023
China,2020-04-10,82925.0,3340.0,11863.0,105.91,7.0341,6866.3981890103005,158.3075978475,2796.631104,SSE,1686.4986281116278,15.056652592371448
India,2020-04-10,6412.0,199.0,128221.0,1143.93,75.87,6866.3981890103005,158.3075978475,9111.900391,NSE,1690.0092263081585,15.077500988533018
United Kingdom,2020-04-10,76635.0,9691.0,1347.9,12.3972,1.2485,6866.3981890103005,158.3075978475,5842.66,FTSE 100,1079.6155386463759,9.929675610732879
Brazil,2020-04-11,19638.0,1056.0,8629.98,76.85,5.1063,6873.848495157,158.0101429539,77682.0,BOVESPA,1690.0652135597202,15.0500362297554
United States,2020-04-11,501560.0,18777.0,1680.7,15.44,1.0,6873.848495157,158.0101429539,8153.580078,NASDAQ,1680.7,15.44
Germany,2020-04-11,117658.0,2544.0,1536.5,14.12,1.0951,6873.848495157,158.0101429539,10564.740234,DAX,1403.0682129485892,12.893799652999725
France,2020-04-11,90676.0,13197.0,1536.5,14.12,1.0951,6873.848495157,158.0101429539,4506.850098,CAC 40,1403.0682129485892,12.893799652999725
Canada,2020-04-11,22133.0,569.0,2345.6,21.55,1.3967,6873.848495157,158.0101429539,14166.599609,S&P/TSX,1679.387126798883,15.429226032791581
Italy,2020-04-11,147577.0,18851.0,1536.5,14.12,1.0951,6873.848495157,158.0101429539,17622.0,FTSE MIB,1403.0682129485892,12.893799652999725
Japan,2020-04-11,6005.0,94.0,182358.9,1630.29,108.39,6873.848495157,158.0101429539,19498.5,Nikkei,1682.432881262109,15.040963188486023
China,2020-04-11,83004.0,3343.0,11863.0,105.91,7.0341,6873.848495157,158.0101429539,2796.631104,SSE,1686.4986281116278,15.056652592371448
India,2020-04-11,7447.0,239.0,128221.0,1143.93,75.87,6873.848495157,158.0101429539,9111.900391,NSE,1690.0092263081585,15.077500988533018
United Kingdom,2020-04-11,81493.0,10813.0,1347.9,12.3972,1.2485,6873.848495157,158.0101429539,5842.66,FTSE 100,1079.6155386463759,9.929675610732879
Brazil,2020-04-12,20727.0,1124.0,8629.98,76.85,5.1063,7043.4388635241,162.02302301,77682.0,BOVESPA,1690.0652135597202,15.0500362297554
United States,2020-04-12,529951.0,20608.0,1680.7,15.44,1.0,7043.4388635241,162.02302301,8153.580078,NASDAQ,1680.7,15.44
Germany,2020-04-12,120479.0,2673.0,1536.5,14.12,1.0951,7043.4388635241,162.02302301,10564.740234,DAX,1403.0682129485892,12.893799652999725
France,2020-04-12,93790.0,13832.0,1536.5,14.12,1.0951,7043.4388635241,162.02302301,4506.850098,CAC 40,1403.0682129485892,12.893799652999725
Canada,2020-04-12,23301.0,653.0,2345.6,21.55,1.3967,7043.4388635241,162.02302301,14166.599609,S&P/TSX,1679.387126798883,15.429226032791581
Italy,2020-04-12,152271.0,19470.0,1536.5,14.12,1.0951,7043.4388635241,162.02302301,17622.0,FTSE MIB,1403.0682129485892,12.893799652999725
Japan,2020-04-12,6748.0,98.0,182358.9,1630.29,108.39,7043.4388635241,162.02302301,19498.5,Nikkei,1682.432881262109,15.040963188486023
China,2020-04-12,83097.0,3343.0,11863.0,105.91,7.0341,7043.4388635241,162.02302301,2796.631104,SSE,1686.4986281116278,15.056652592371448
India,2020-04-12,8356.0,273.0,128221.0,1143.93,75.87,7043.4388635241,162.02302301,9111.900391,NSE,1690.0092263081585,15.077500988533018
United Kingdom,2020-04-12,85806.0,11656.0,1347.9,12.3972,1.2485,7043.4388635241,162.02302301,5842.66,FTSE 100,1079.6155386463759,9.929675610732879
Brazil,2020-04-13,22169.0,1223.0,8604.28,79.99,5.1871,6889.863772348101,158.3185448242,78836.0,BOVESPA,1658.7842918008137,15.420948121300919
United States,2020-04-13,557571.0,22108.0,1680.7,15.475,1.0,6889.863772348101,158.3185448242,8192.419922,NASDAQ,1680.7,15.475
Germany,2020-04-13,123016.0,2799.0,1541.8,14.1,1.0906,6889.863772348101,158.3185448242,10564.740234,DAX,1413.7172198789656,12.928663121217678
France,2020-04-13,95403.0,14393.0,1541.8,14.1,1.0906,6889.863772348101,158.3185448242,4506.850098,CAC 40,1413.7172198789656,12.928663121217678
Canada,2020-04-13,24365.0,717.0,2348.2,21.39,1.3953,6889.863772348101,158.3185448242,14075.900391,S&P/TSX,1682.935569411596,15.330036551279296
Italy,2020-04-13,156363.0,19901.0,1541.8,14.1,1.0906,6889.863772348101,158.3185448242,17622.0,FTSE MIB,1413.7172198789656,12.928663121217678
Japan,2020-04-13,7255.0,102.0,181064.8,1653.7,107.59,6889.863772348101,158.3185448242,19043.400391,Nikkei,1682.9147690305788,15.370387582489078
China,2020-04-13,83209.0,3345.0,11845.7,108.53,7.0501,6889.863772348101,158.3185448242,2783.048096,SSE,1680.217301882243,15.39410788499454
India,2020-04-13,9152.0,308.0,128191.6,1171.04,76.25,6889.863772348101,158.3185448242,8993.849609,NSE,1681.20131147541,15.357901639344261
United Kingdom,2020-04-13,89385.0,12313.0,1344.1,12.2967,1.2518,6889.863772348101,158.3185448242,5842.66,FTSE 100,1073.733823294456,9.823214571017735
Brazil,2020-04-14,23430.0,1328.0,8928.86,81.43,5.2074,6887.5549078330005,159.7720237128,79918.0,BOVESPA,1714.6483849905906,15.637362215308984
United States,2020-04-14,582594.0,23649.0,1741.9,15.835,1.0,6887.5549078330005,159.7720237128,8515.740234,NASDAQ,1741.9,15.835
Germany,2020-04-14,125098.0,2969.0,1588.0,14.37,1.0971,6887.5549078330005,159.7720237128,10696.55957,DAX,1447.45237444171,13.098167897183483
France,2020-04-14,98076.0,14967.0,1588.0,14.37,1.0971,6887.5549078330005,159.7720237128,4523.910156,CAC 40,1447.45237444171,13.098167897183483
Canada,2020-04-14,25663.0,780.0,2419.3,21.9,1.3903,6887.5549078330005,159.7720237128,14258.400391,S&P/TSX,1740.1280299215996,15.751995972092352
Italy,2020-04-14,159516.0,20465.0,1588.0,14.37,1.0971,6887.5549078330005,159.7720237128,17558.0,FTSE MIB,1447.45237444171,13.098167897183483
Japan,2020-04-14,7645.0,109.0,186766.5,1686.86,107.08,6887.5549078330005,159.7720237128,19638.810547,Nikkei,1744.1772506537168,15.753268584236084
China,2020-04-14,83303.0,3345.0,12298.7,111.08,7.0479,6887.5549078330005,159.7720237128,2827.282959,SSE,1745.0162459739781,15.760723052256699
India,2020-04-14,10363.0,339.0,132863.4,1194.31,76.11,6887.5549078330005,159.7720237128,8993.849609,NSE,1745.6759952700038,15.691893312311128
United Kingdom,2020-04-14,92874.0,13037.0,1382.7,12.4956,1.2617,6887.5549078330005,159.7720237128,5791.31,FTSE 100,1095.9023539668701,9.903780613458032
Brazil,2020-04-15,25262.0,1532.0,8899.21,81.08,5.2559,6718.7999502834,155.7292612634,78831.0,BOVESPA,1693.1848018417397,15.426473106413745
United States,2020-04-15,609516.0,26057.0,1718.7,15.5,1.0,6718.7999502834,155.7292612634,8393.179688,NASDAQ,1718.7,15.5
Germany,2020-04-15,127584.0,3254.0,1576.0,14.18,1.0909,6718.7999502834,155.7292612634,10279.759766,DAX,1444.6787056558805,12.998441653680448
France,2020-04-15,103573.0,15729.0,1576.0,14.18,1.0909,6718.7999502834,155.7292612634,4353.720215,CAC 40,1444.6787056558805,12.998441653680448
Canada,2020-04-15,27046.0,903.0,2419.2,21.83,1.4105,6718.7999502834,155.7292612634,13958.599609,S&P/TSX,1715.1364764267987,15.476781283232894
Italy,2020-04-15,162488.0,21069.0,1576.0,14.18,1.0909,6718.7999502834,155.7292612634,16719.0,FTSE MIB,1444.6787056558805,12.998441653680448
Japan,2020-04-15,8100.0,119.0,184608.8,1658.11,107.42,6718.7999502834,155.7292612634,19550.089844,Nikkei,1718.570098678086,15.435766151554644
China,2020-04-15,83352.0,3346.0,12138.3,109.33,7.0664,6718.7999502834,155.7292612634,2811.174072,SSE,1717.7487829729423,15.47181025699083
India,2020-04-15,11438.0,377.0,131369.3,1180.84,76.56,6718.7999502834,155.7292612634,8925.299805,NSE,1715.8999477533957,15.423719958202716
United Kingdom,2020-04-15,97052.0,14113.0,1375.2,12.3594,1.2523,6718.7999502834,155.7292612634,5597.65,FTSE 100,1098.1394234608322,9.869360376906492
Brazil,2020-04-16,28320.0,1736.0,8982.45,81.35,5.2318,7166.5828171387,174.0709971712,77812.0,BOVESPA,1716.894758973967,15.54914178676555
United States,2020-04-16,639664.0,30985.0,1729.5,15.645,1.0,7166.5828171387,174.0709971712,8532.360352,NASDAQ,1729.5,15.645
Germany,2020-04-16,130450.0,3569.0,1594.1,14.34,1.084,7166.5828171387,174.0709971712,10301.540039,DAX,1470.571955719557,13.228782287822877
France,2020-04-16,106206.0,17167.0,1594.1,14.34,1.084,7166.5828171387,174.0709971712,4350.160156,CAC 40,1470.571955719557,13.228782287822877
Canada,2020-04-16,28364.0,1010.0,2442.9,21.88,1.4141,7166.5828171387,174.0709971712,13899.299805,S&P/TSX,1727.529877660703,15.472738844494732
Italy,2020-04-16,165155.0,21647.0,1594.1,14.34,1.084,7166.5828171387,174.0709971712,16768.0,FTSE MIB,1470.571955719557,13.228782287822877
Japan,2020-04-16,8582.0,136.0,186033.7,1669.69,107.72,7166.5828171387,174.0709971712,19290.199219,Nikkei,1727.0116969922021,15.500278499814334
China,2020-04-16,83402.0,3346.0,12233.8,109.81,7.0778,7166.5828171387,174.0709971712,2819.935059,SSE,1728.4749498431715,15.514707960100598
India,2020-04-16,12380.0,414.0,132929.4,1189.48,76.75,7166.5828171387,174.0709971712,8992.799805,NSE,1731.9791530944624,15.498110749185669
United Kingdom,2020-04-16,101378.0,14993.0,1389.6,12.4749,1.2433,7166.5828171387,174.0709971712,5628.43,FTSE 100,1117.6707150325744,10.033700635405774
Brazil,2020-04-17,30425.0,1924.0,8940.29,79.53,5.255,7065.0823890422,170.41574209889998,78990.0,BOVESPA,1701.292102759277,15.134157944814463
United States,2020-04-17,671331.0,33284.0,1692.6,15.18,1.0,7065.0823890422,170.41574209889998,8650.139648,NASDAQ,1692.6,15.18
Germany,2020-04-17,133830.0,3868.0,1554.4,13.96,1.0883,7065.0823890422,170.41574209889998,10625.780273,DAX,1428.28264265368,12.82734540108426
France,2020-04-17,108847.0,17920.0,1554.4,13.96,1.0883,7065.0823890422,170.41574209889998,4499.009765999999,CAC 40,1428.28264265368,12.82734540108426
Canada,2020-04-17,30081.0,1193.0,2375.7,21.26,1.4026,7065.0823890422,170.41574209889998,14359.900391,S&P/TSX,1693.7829744759729,15.157564523028661
Italy,2020-04-17,168941.0,22172.0,1554.4,13.96,1.0883,7065.0823890422,170.41574209889998,17055.0,FTSE MIB,1428.28264265368,12.82734540108426
Japan,2020-04-17,9167.0,148.0,181991.4,1629.9,107.52,7065.0823890422,170.41574209889998,19897.259766,Nikkei,1692.6283482142858,15.15904017857143
China,2020-04-17,83754.0,4636.0,11977.2,107.47,7.0711,7065.0823890422,170.41574209889998,2838.4951170000004,SSE,1693.8241574861054,15.19848396996224
India,2020-04-17,13387.0,437.0,129262.2,1160.15,76.56,7065.0823890422,170.41574209889998,9266.75,NSE,1688.3777429467084,15.153474399164056
United Kingdom,2020-04-17,106443.0,16029.0,1353.6,12.1451,1.2503,7065.0823890422,170.41574209889998,5786.96,FTSE 100,1082.6201711589217,9.713748700311925
Brazil,2020-04-18,33682.0,2141.0,8913.88,79.53,5.255,7277.140585563101,188.14787211380002,78990.0,BOVESPA,1696.266412940057,15.134157944814463
United States,2020-04-18,702164.0,37054.0,1692.6,15.18,1.0,7277.140585563101,188.14787211380002,8650.139648,NASDAQ,1692.6,15.18
Germany,2020-04-18,137439.0,4110.0,1554.4,13.96,1.0883,7277.140585563101,188.14787211380002,10625.780273,DAX,1428.28264265368,12.82734540108426
France,2020-04-18,109252.0,18681.0,1554.4,13.96,1.0883,7277.140585563101,188.14787211380002,4499.009765999999,CAC 40,1428.28264265368,12.82734540108426
Canada,2020-04-18,31872.0,1309.0,2375.7,21.26,1.4026,7277.140585563101,188.14787211380002,14359.900391,S&P/TSX,1693.7829744759729,15.157564523028661
Italy,2020-04-18,172434.0,22747.0,1554.4,13.96,1.0883,7277.140585563101,188.14787211380002,17055.0,FTSE MIB,1428.28264265368,12.82734540108426
Japan,2020-04-18,9795.0,154.0,181991.4,1629.9,107.52,7277.140585563101,188.14787211380002,19897.259766,Nikkei,1692.6283482142858,15.15904017857143
China,2020-04-18,83785.0,4636.0,11977.2,107.47,7.0711,7277.140585563101,188.14787211380002,2838.4951170000004,SSE,1693.8241574861054,15.19848396996224
India,2020-04-18,14378.0,480.0,129262.2,1160.15,76.56,7277.140585563101,188.14787211380002,9266.75,NSE,1688.3777429467084,15.153474399164056
United Kingdom,2020-04-18,111735.0,16942.0,1353.6,12.1451,1.2503,7277.140585563101,188.14787211380002,5786.96,FTSE 100,1082.6201711589217,9.713748700311925
Brazil,2020-04-19,36599.0,2347.0,8913.88,79.53,5.255,7185.87030343,182.8541797091,78990.0,BOVESPA,1696.266412940057,15.134157944814463
United States,2020-04-19,735086.0,38910.0,1692.6,15.18,1.0,7185.87030343,182.8541797091,8650.139648,NASDAQ,1692.6,15.18
Germany,2020-04-19,139897.0,4294.0,1554.4,13.96,1.0883,7185.87030343,182.8541797091,10625.780273,DAX,1428.28264265368,12.82734540108426
France,2020-04-19,111821.0,19323.0,1554.4,13.96,1.0883,7185.87030343,182.8541797091,4499.009765999999,CAC 40,1428.28264265368,12.82734540108426
Canada,2020-04-19,33341.0,1467.0,2375.7,21.26,1.4026,7185.87030343,182.8541797091,14359.900391,S&P/TSX,1693.7829744759729,15.157564523028661
Italy,2020-04-19,175925.0,23227.0,1554.4,13.96,1.0883,7185.87030343,182.8541797091,17055.0,FTSE MIB,1428.28264265368,12.82734540108426
Japan,2020-04-19,10361.0,161.0,181991.4,1629.9,107.52,7185.87030343,182.8541797091,19897.259766,Nikkei,1692.6283482142858,15.15904017857143
China,2020-04-19,83803.0,4636.0,11977.2,107.47,7.0711,7185.87030343,182.8541797091,2838.4951170000004,SSE,1693.8241574861054,15.19848396996224
India,2020-04-19,15712.0,507.0,129262.2,1160.15,76.56,7185.87030343,182.8541797091,9266.75,NSE,1688.3777429467084,15.153474399164056
United Kingdom,2020-04-19,116691.0,18047.0,1353.6,12.1451,1.2503,7185.87030343,182.8541797091,5786.96,FTSE 100,1082.6201711589217,9.713748700311925
Brazil,2020-04-20,38654.0,2462.0,8809.19,81.32,5.2911,6856.146434544599,171.3567484442,78973.0,BOVESPA,1664.907108162764,15.369204891232446
United States,2020-04-20,759687.0,40682.0,1686.2,15.395,1.0,6856.146434544599,171.3567484442,8560.730469,NASDAQ,1686.2,15.395
Germany,2020-04-20,141672.0,4404.0,1549.6,14.11,1.0874,6856.146434544599,171.3567484442,10675.900391,DAX,1425.0505793636196,12.975905830421189
France,2020-04-20,112606.0,19718.0,1549.6,14.11,1.0874,6856.146434544599,171.3567484442,4528.299805,CAC 40,1425.0505793636196,12.975905830421189
Canada,2020-04-20,34777.0,1580.0,2370.0,21.68,1.4067,6856.146434544599,171.3567484442,14388.299805,S&P/TSX,1684.7941991895925,15.411957062628847
Italy,2020-04-20,178972.0,23660.0,1549.6,14.11,1.0874,6856.146434544599,171.3567484442,17064.0,FTSE MIB,1425.0505793636196,12.975905830421189
Japan,2020-04-20,10751.0,171.0,181494.1,1645.4,107.69,6856.146434544599,171.3567484442,19669.119141,Nikkei,1685.338471538676,15.279041693750582
China,2020-04-20,83817.0,4636.0,11930.0,108.31,7.0721,6856.146434544599,171.3567484442,2852.552979,SSE,1686.910535767311,15.315111494464162
India,2020-04-20,17265.0,543.0,129053.3,1172.1,76.56,6856.146434544599,171.3567484442,9261.849609,NSE,1685.6491640543366,15.309561128526644
United Kingdom,2020-04-20,121412.0,18479.0,1351.8,12.3221,1.2467,6856.146434544599,171.3567484442,5812.83,FTSE 100,1084.3025587551135,9.883773161145426
Brazil,2020-04-21,40581.0,2575.0,8971.74,79.11,5.3166,6904.4757726979005,173.0543256318,78973.0,BOVESPA,1687.4957679720121,14.879810405146145
United States,2020-04-21,787752.0,42539.0,1682.1,14.945,1.0,6904.4757726979005,173.0543256318,8263.230469,NASDAQ,1682.1,14.945
Germany,2020-04-21,143457.0,4598.0,1548.6,13.71,1.0854,6904.4757726979005,173.0543256318,10249.849609,DAX,1426.7551133222776,12.631288004422334
France,2020-04-21,114657.0,20265.0,1548.6,13.71,1.0854,6904.4757726979005,173.0543256318,4357.459961,CAC 40,1426.7551133222776,12.631288004422334
Canada,2020-04-21,36823.0,1690.0,2388.6,21.15,1.4199,6904.4757726979005,173.0543256318,13940.099609,S&P/TSX,1682.2311430382422,14.8954151700824
Italy,2020-04-21,181228.0,24114.0,1548.6,13.71,1.0854,6904.4757726979005,173.0543256318,16451.0,FTSE MIB,1426.7551133222776,12.631288004422334
Japan,2020-04-21,11118.0,186.0,181064.3,1601.29,107.69,6904.4757726979005,173.0543256318,19280.779297,Nikkei,1681.3473860154145,14.869440059429845
China,2020-04-21,83849.0,4636.0,11922.9,105.25,7.0914,6904.4757726979005,173.0543256318,2827.012939,SSE,1681.31821643117,14.841921200327157
India,2020-04-21,18600.0,590.0,129240.3,1142.92,76.95,6904.4757726979005,173.0543256318,8981.450195,NSE,1679.5360623781676,14.852761533463289
United Kingdom,2020-04-21,125265.0,19049.0,1370.4,12.107000000000001,1.2266,6904.4757726979005,173.0543256318,5641.03,FTSE 100,1117.2346323169738,9.870373389858146
Brazil,2020-04-22,43079.0,2741.0,8961.09,82.41,5.3955,7118.3887479246,182.209943997,80687.0,BOVESPA,1660.845148735057,15.273839310536557
United States,2020-04-22,825041.0,45063.0,1710.6,15.175,1.0,7118.3887479246,182.209943997,8495.379883,NASDAQ,1710.6,15.175
Germany,2020-04-22,145694.0,4879.0,1579.8,13.97,1.0829,7118.3887479246,182.209943997,10415.030273,DAX,1458.8604672638287,12.900544833317943
France,2020-04-22,117324.0,20796.0,1579.8,13.97,1.0829,7118.3887479246,182.209943997,4411.799805,CAC 40,1458.8604672638287,12.900544833317943
Canada,2020-04-22,38413.0,1834.0,2420.9,21.41,1.4132,7118.3887479246,182.209943997,14288.200195,S&P/TSX,1713.0625530710445,15.150014152278517
Italy,2020-04-22,183957.0,24648.0,1579.8,13.97,1.0829,7118.3887479246,182.209943997,16765.0,FTSE MIB,1458.8604672638287,12.900544833317943
Japan,2020-04-22,11496.0,186.0,184397.3,1624.04,107.81,7118.3887479246,182.209943997,19137.949219,Nikkei,1710.391429366478,15.063908728318337
China,2020-04-22,83864.0,4636.0,12117.7,107.0,7.0831,7118.3887479246,182.209943997,2843.97998,SSE,1710.7904730979374,15.10637997486976
India,2020-04-22,19984.0,640.0,131169.3,1151.71,76.44,7118.3887479246,182.209943997,9187.299805,NSE,1715.9772370486655,15.066849816849818
United Kingdom,2020-04-22,130119.0,20273.0,1387.6,12.2548,1.2332,7118.3887479246,182.209943997,5770.63,FTSE 100,1125.2027246188775,9.93739863769056
Brazil,2020-04-23,45757.0,2906.0,9354.55,84.42,5.4498,7562.0328317455005,189.04115100020002,79673.0,BOVESPA,1716.4941832727807,15.490476714741826
United States,2020-04-23,842629.0,46784.0,1736.3,15.325,1.0,7562.0328317455005,189.04115100020002,8494.75,NASDAQ,1736.3,15.325
Germany,2020-04-23,148046.0,5094.0,1603.5,14.17,1.0815,7562.0328317455005,189.04115100020002,10513.790039,DAX,1482.6629680998615,13.102172907998153
France,2020-04-23,119151.0,21340.0,1603.5,14.17,1.0815,7562.0328317455005,189.04115100020002,4451.0,CAC 40,1482.6629680998615,13.102172907998153
Canada,2020-04-23,40179.0,1974.0,2434.3,21.5,1.4028,7562.0328317455005,189.04115100020002,14251.099609,S&P/TSX,1735.3150841174795,15.32648987738808
Italy,2020-04-23,187327.0,25085.0,1603.5,14.17,1.0815,7562.0328317455005,189.04115100020002,17011.0,FTSE MIB,1482.6629680998615,13.102172907998153
Japan,2020-04-23,11772.0,287.0,186846.6,1638.19,107.65,7562.0328317455005,189.04115100020002,19429.439453,Nikkei,1735.6860195076638,15.217742684626103
China,2020-04-23,83876.0,4636.0,12289.9,107.79,7.0654,7562.0328317455005,189.04115100020002,2838.499023,SSE,1739.4485804059216,15.256036459365358
India,2020-04-23,21393.0,681.0,132063.5,1157.39,75.84,7562.0328317455005,189.04115100020002,9313.900391,NSE,1741.34361814346,15.260944092827005
United Kingdom,2020-04-23,134879.0,21120.0,1401.7,12.3624,1.2369,7562.0328317455005,189.04115100020002,5826.61,FTSE 100,1133.2363165979464,9.994664079553722
Brazil,2020-04-24,49492.0,3313.0,9541.19,85.33,5.6858,7497.8617638281,186.79217663080001,75331.0,BOVESPA,1678.0734461289528,15.007562700059797
United States,2020-04-24,869172.0,49963.0,1715.9,15.26,1.0,7497.8617638281,186.79217663080001,8634.519531,NASDAQ,1715.9,15.26
Germany,2020-04-24,150383.0,5321.0,1587.0,14.09,1.0798,7497.8617638281,186.79217663080001,10336.089844,DAX,1469.7166141878124,13.048712724578625
France,2020-04-24,120804.0,21856.0,1587.0,14.09,1.0798,7497.8617638281,186.79217663080001,4393.319824,CAC 40,1469.7166141878124,13.048712724578625
Canada,2020-04-24,42099.0,2146.0,2417.1,21.5,1.4098,7497.8617638281,186.79217663080001,14420.400391,S&P/TSX,1714.4985104270108,15.250390126259045
Italy,2020-04-24,189973.0,25549.0,1587.0,14.09,1.0798,7497.8617638281,186.79217663080001,16859.0,FTSE MIB,1469.7166141878124,13.048712724578625
Japan,2020-04-24,12240.0,317.0,184347.7,1634.62,107.44,7497.8617638281,186.79217663080001,19262.0,Nikkei,1715.8199925539839,15.214259121370066
